,Dog ID,User ID,Gender,Birthday,Breed,Breed_Type,Breed_Group,Weight,Dog_Fixed,DNA_Tested,Dimension,Sign_in_Count
2819,fd4d2eee-7144-11e5-ba71-058fbc01cf0b,ce2fdfda-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Rat Terrier-Russell Terrier Mix,Cross Breed,0,10.0,1.0,0.0,0,1.0
2820,fd4d3646-7144-11e5-ba71-058fbc01cf0b,ce2fecfa-7144-11e5-ba71-058fbc01cf0b,female,2005.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2821,fd4d3e2a-7144-11e5-ba71-058fbc01cf0b,ce2ffdd0-7144-11e5-ba71-058fbc01cf0b,female,2013.0,I Don't Know,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,1.0
2822,fd4d406e-7144-11e5-ba71-058fbc01cf0b,ce2ffe66-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Labradoodle,Popular Hybrid,0,50.0,1.0,0.0,0,2.0
2823,fd4d46c2-7144-11e5-ba71-058fbc01cf0b,ce2ffef2-7144-11e5-ba71-058fbc01cf0b,female,2003.0,Cockapoo,Popular Hybrid,0,10.0,1.0,0.0,0,2.0
2824,fd4d47ee-7144-11e5-ba71-058fbc01cf0b,ce30050a-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Flat-Coated Retriever,Pure Breed,Sporting,70.0,1.0,0.0,0,2.0
2825,fd4d491a-7144-11e5-ba71-058fbc01cf0b,ce2ff344-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Bulldog-Rottweiler Mix,Cross Breed,0,80.0,0.0,0.0,0,1.0
2826,fd4d4a3c-7144-11e5-ba71-058fbc01cf0b,ce30028a-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,2.0
2827,fd4d4bcc-7144-11e5-ba71-058fbc01cf0b,ce300794-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,20.0,1.0,0.0,0,2.0
2828,fd4d4d5c-7144-11e5-ba71-058fbc01cf0b,ce300852-7144-11e5-ba71-058fbc01cf0b,male,2007.0,I Don't Know,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2829,fd4d4e1a-7144-11e5-ba71-058fbc01cf0b,ce3006e0-7144-11e5-ba71-058fbc01cf0b,female,2005.0,Australian Cattle Dog-Labrador Retriever Mix,Cross Breed,0,80.0,1.0,0.0,0,1.0
2830,fd4d50cc-7144-11e5-ba71-058fbc01cf0b,ce300b86-7144-11e5-ba71-058fbc01cf0b,male,2009.0,German Shepherd Dog,Pure Breed,Herding,90.0,1.0,0.0,0,1.0
2831,fd4d5130-7144-11e5-ba71-058fbc01cf0b,ce300a14-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Miniature Pinscher,Pure Breed,Toy,0.0,0.0,0.0,0,2.0
2832,fd4d5194-7144-11e5-ba71-058fbc01cf0b,ce300c3a-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Labrador Retriever,Pure Breed,Sporting,70.0,0.0,0.0,0,2.0
2833,fd4d51f8-7144-11e5-ba71-058fbc01cf0b,ce3005c8-7144-11e5-ba71-058fbc01cf0b,female,2007.0,Bulldog,Pure Breed,Non-Sporting,40.0,1.0,0.0,0,1.0
2834,fd4d5874-7144-11e5-ba71-058fbc01cf0b,ce301036-7144-11e5-ba71-058fbc01cf0b,female,2005.0,American Pit Bull Terrier,Pure Breed,0,50.0,1.0,0.0,0,1.0
2835,fd4d61d4-7144-11e5-ba71-058fbc01cf0b,ce3018ec-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,60.0,1.0,1.0,0,1.0
2836,fd4d65b2-7144-11e5-ba71-058fbc01cf0b,ce301ce8-7144-11e5-ba71-058fbc01cf0b,female,2007.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,4.0
2837,fd4d6788-7144-11e5-ba71-058fbc01cf0b,ce30235a-7144-11e5-ba71-058fbc01cf0b,female,2006.0,Chihuahua,Pure Breed,Toy,0.0,1.0,0.0,0,1.0
2838,fd4e42d4-7144-11e5-ba71-058fbc01cf0b,ce3029ea-7144-11e5-ba71-058fbc01cf0b,male,2008.0,American Pit Bull Terrier,Pure Breed,0,60.0,1.0,0.0,0,2.0
2839,fd4e4842-7144-11e5-ba71-058fbc01cf0b,ce3016bc-7144-11e5-ba71-058fbc01cf0b,male,1999.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,3.0
2840,fd4e5db4-7144-11e5-ba71-058fbc01cf0b,ce3024cc-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,80.0,1.0,0.0,0,1.0
2841,fd4e6002-7144-11e5-ba71-058fbc01cf0b,ce303070-7144-11e5-ba71-058fbc01cf0b,female,2011.0,German Shepherd Dog,Pure Breed,Herding,50.0,1.0,0.0,0,2.0
2842,fd4e60c0-7144-11e5-ba71-058fbc01cf0b,ce302a9e-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Golden Retriever,Pure Breed,Sporting,80.0,0.0,0.0,0,4.0
2843,fd4e63d6-7144-11e5-ba71-058fbc01cf0b,ce303354-7144-11e5-ba71-058fbc01cf0b,female,2006.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,2.0
2844,fd4e6548-7144-11e5-ba71-058fbc01cf0b,ce303408-7144-11e5-ba71-058fbc01cf0b,female,2002.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,80.0,1.0,0.0,0,2.0
2845,fd4e6b74-7144-11e5-ba71-058fbc01cf0b,ce303016-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2846,fd4e7222-7144-11e5-ba71-058fbc01cf0b,ce304be6-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Border Terrier,Pure Breed,Terrier,10.0,1.0,1.0,0,4.0
2847,fd4e739e-7144-11e5-ba71-058fbc01cf0b,ce304178-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Bull Terrier,Pure Breed,Terrier,60.0,0.0,0.0,0,1.0
2848,fd4e7696-7144-11e5-ba71-058fbc01cf0b,ce305a96-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Boxer,Pure Breed,Working,50.0,1.0,0.0,0,5.0
2849,fd4e798e-7144-11e5-ba71-058fbc01cf0b,ce3059e2-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Rat Terrier,Pure Breed,0,0.0,1.0,0.0,0,3.0
2850,fd4e7a4c-7144-11e5-ba71-058fbc01cf0b,ce305c4e-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Basset Hound,Pure Breed,Hound,50.0,1.0,0.0,0,1.0
2851,fd4e91ee-7144-11e5-ba71-058fbc01cf0b,ce2f0088-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,20.0,1.0,0.0,0,2.0
2852,fd4e9342-7144-11e5-ba71-058fbc01cf0b,ce30639c-7144-11e5-ba71-058fbc01cf0b,female,2009.0,German Shepherd Dog,Pure Breed,Herding,60.0,1.0,0.0,0,2.0
2853,fd4e9752-7144-11e5-ba71-058fbc01cf0b,ce305ffa-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,80.0,1.0,0.0,0,2.0
2854,fd4e98d8-7144-11e5-ba71-058fbc01cf0b,ce306518-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Akita-Belgian Tervuren Mix,Cross Breed,0,90.0,1.0,1.0,0,1.0
2855,fd4e9a9a-7144-11e5-ba71-058fbc01cf0b,ce3067fc-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2856,fd4e9bbc-7144-11e5-ba71-058fbc01cf0b,ce3066e4-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Other,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,2.0
2857,fd4e9d74-7144-11e5-ba71-058fbc01cf0b,ce306a2c-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Bulldog-Boston Terrier Mix,Cross Breed,0,40.0,1.0,0.0,0,1.0
2858,fd4ea184-7144-11e5-ba71-058fbc01cf0b,ce306c5c-7144-11e5-ba71-058fbc01cf0b,female,2011.0,German Shepherd Dog,Pure Breed,Herding,70.0,1.0,0.0,0,3.0
2859,fd4ea2b0-7144-11e5-ba71-058fbc01cf0b,ce306e28-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Shih Tzu-Pomeranian Mix,Cross Breed,0,0.0,0.0,0.0,0,2.0
2860,fd4eb1b0-7144-11e5-ba71-058fbc01cf0b,ce307b02-7144-11e5-ba71-058fbc01cf0b,male,2013.0,American Pit Bull Terrier,Pure Breed,0,70.0,1.0,1.0,0,1.0
2861,fd4eb246-7144-11e5-ba71-058fbc01cf0b,ce3077f6-7144-11e5-ba71-058fbc01cf0b,female,2007.0,German Shepherd Dog,Pure Breed,Herding,70.0,1.0,0.0,0,1.0
2862,fd4ebf8e-7144-11e5-ba71-058fbc01cf0b,ce307fd0-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Pembroke Welsh Corgi-Australian Shepherd Mix,Cross Breed,0,20.0,0.0,0.0,0,1.0
2863,fd4ecc5e-7144-11e5-ba71-058fbc01cf0b,ce308a16-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,2.0
2864,fd4ecd80-7144-11e5-ba71-058fbc01cf0b,ce3086ec-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Labrador Retriever,Pure Breed,Sporting,100.0,1.0,0.0,0,1.0
2865,fd4ed3c0-7144-11e5-ba71-058fbc01cf0b,ce308d90-7144-11e5-ba71-058fbc01cf0b,male,2007.0,American Pit Bull Terrier,Pure Breed,0,70.0,1.0,0.0,0,2.0
2866,fd4ed9a6-7144-11e5-ba71-058fbc01cf0b,ce30906a-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Siberian Husky,Pure Breed,Working,40.0,1.0,0.0,0,1.0
2867,fd4eda78-7144-11e5-ba71-058fbc01cf0b,ce308fd4-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Other,Mixed Breed/ Other/ I Don't Know,0,0.0,0.0,1.0,0,1.0
2868,fd4ef8be-7144-11e5-ba71-058fbc01cf0b,ce30956a-7144-11e5-ba71-058fbc01cf0b,male,2004.0,Shetland Sheepdog,Pure Breed,Herding,30.0,1.0,0.0,0,1.0
2869,fd4efa76-7144-11e5-ba71-058fbc01cf0b,ce3095c4-7144-11e5-ba71-058fbc01cf0b,female,1997.0,Border Collie,Pure Breed,Herding,70.0,1.0,0.0,0,4.0
2870,fd4f0098-7144-11e5-ba71-058fbc01cf0b,ce309506-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Labrador Retriever,Pure Breed,Sporting,40.0,0.0,0.0,0,2.0
2871,fd4f0246-7144-11e5-ba71-058fbc01cf0b,ce309a2e-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Catahoula Leopard Dog- Mix,Cross Breed,0,30.0,1.0,0.0,0,1.0
2872,fd4f05a2-7144-11e5-ba71-058fbc01cf0b,ce309bfa-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Great Dane,Pure Breed,Working,130.0,0.0,0.0,0,2.0
2873,fd4f0750-7144-11e5-ba71-058fbc01cf0b,ce309d76-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,90.0,1.0,1.0,0,4.0
2874,fd4f0a16-7144-11e5-ba71-058fbc01cf0b,ce309e8e-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,1.0
2875,fd4f0d68-7144-11e5-ba71-058fbc01cf0b,ce30a10e-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Weimaraner,Pure Breed,Sporting,70.0,1.0,1.0,0,1.0
2876,fd4f102e-7144-11e5-ba71-058fbc01cf0b,ce30a0b4-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,0,4.0
2877,fd4f148e-7144-11e5-ba71-058fbc01cf0b,ce30a5c8-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Beagle-American Foxhound Mix,Cross Breed,0,20.0,1.0,1.0,0,3.0
2878,fd4f1c90-7144-11e5-ba71-058fbc01cf0b,ce30a97e-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,60.0,1.0,0.0,0,1.0
2879,fd4f25d2-7144-11e5-ba71-058fbc01cf0b,ce30b1e4-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,0,2.0
2880,fd4f2816-7144-11e5-ba71-058fbc01cf0b,ce30b3c4-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Pomeranian,Pure Breed,Toy,0.0,1.0,0.0,0,1.0
2881,fd4f292e-7144-11e5-ba71-058fbc01cf0b,ce30b428-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Golden Doodle,Popular Hybrid,0,60.0,1.0,0.0,0,2.0
2882,fd4f2d16-7144-11e5-ba71-058fbc01cf0b,ce30b702-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Bichon Frise,Pure Breed,Non-Sporting,10.0,1.0,0.0,0,1.0
2883,fd4f3298-7144-11e5-ba71-058fbc01cf0b,ce30bb6c-7144-11e5-ba71-058fbc01cf0b,male,2006.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,20.0,1.0,1.0,0,2.0
2884,fd4f39b4-7144-11e5-ba71-058fbc01cf0b,ce30c094-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Tibetan Spaniel,Pure Breed,Non-Sporting,10.0,1.0,0.0,0,3.0
2885,fd4f3b58-7144-11e5-ba71-058fbc01cf0b,ce30c03a-7144-11e5-ba71-058fbc01cf0b,male,2006.0,German Shepherd Dog,Pure Breed,Herding,80.0,1.0,1.0,0,2.0
2886,fd4f3be4-7144-11e5-ba71-058fbc01cf0b,ce30c364-7144-11e5-ba71-058fbc01cf0b,female,2005.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2887,fd4f3fae-7144-11e5-ba71-058fbc01cf0b,ce30c4ea-7144-11e5-ba71-058fbc01cf0b,male,2006.0,Russell Terrier,Pure Breed,Terrier,10.0,1.0,0.0,0,3.0
2888,fd4f4dbe-7144-11e5-ba71-058fbc01cf0b,ce30e38a-7144-11e5-ba71-058fbc01cf0b,female,2004.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,2.0
2889,fd4f4f4e-7144-11e5-ba71-058fbc01cf0b,ce30d548-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,0.0,0.0,0,1.0
2890,fd4f578c-7144-11e5-ba71-058fbc01cf0b,ce30da3e-7144-11e5-ba71-058fbc01cf0b,male,2009.0,German Shepherd Dog,Pure Breed,Herding,90.0,0.0,0.0,0,3.0
2891,fd4f5d22-7144-11e5-ba71-058fbc01cf0b,ce30f4e2-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Dachshund,Pure Breed,Hound,10.0,1.0,0.0,0,3.0
2892,fd4f6e84-7144-11e5-ba71-058fbc01cf0b,ce30f71c-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Weimaraner,Pure Breed,Sporting,70.0,1.0,0.0,0,4.0
2893,fd4f771c-7144-11e5-ba71-058fbc01cf0b,ce30f834-7144-11e5-ba71-058fbc01cf0b,female,2013.0,Doberman Pinscher-Labrador Retriever Mix,Cross Breed,0,30.0,1.0,0.0,0,1.0
2894,fd4f875c-7144-11e5-ba71-058fbc01cf0b,ce30fcf8-7144-11e5-ba71-058fbc01cf0b,female,2010.0,West Highland White Terrier,Pure Breed,Terrier,10.0,1.0,0.0,0,1.0
2895,fd4f8bb2-7144-11e5-ba71-058fbc01cf0b,ce30fdb6-7144-11e5-ba71-058fbc01cf0b,male,2001.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,50.0,1.0,0.0,0,1.0
2896,fd4f8f7c-7144-11e5-ba71-058fbc01cf0b,ce31027a-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,0.0,1.0,0.0,0,1.0
2897,fd4f9238-7144-11e5-ba71-058fbc01cf0b,ce310450-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Labrador Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,2.0
2898,fd4f9350-7144-11e5-ba71-058fbc01cf0b,ce310572-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2899,fd4f97a6-7144-11e5-ba71-058fbc01cf0b,ce31091e-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,0.0,0.0,0,1.0
2900,fd4f994a-7144-11e5-ba71-058fbc01cf0b,ce310748-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Beagle-Labrador Retriever Mix,Cross Breed,0,40.0,1.0,0.0,0,1.0
2901,fd4fa1ce-7144-11e5-ba71-058fbc01cf0b,ce310a90-7144-11e5-ba71-058fbc01cf0b,male,2003.0,Labrador Retriever,Pure Breed,Sporting,120.0,0.0,0.0,0,1.0
2902,fd4fa70a-7144-11e5-ba71-058fbc01cf0b,ce311486-7144-11e5-ba71-058fbc01cf0b,female,2006.0,Yorkshire Terrier,Pure Breed,Toy,10.0,1.0,0.0,0,6.0
2903,fd4fc1ea-7144-11e5-ba71-058fbc01cf0b,ce312c6e-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Labrador Retriever,Pure Breed,Sporting,60.0,1.0,0.0,0,3.0
2904,fd4fc348-7144-11e5-ba71-058fbc01cf0b,ce312d22-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Labrador Retriever,Pure Breed,Sporting,120.0,1.0,0.0,expert,14.0
2905,fd4fc4a6-7144-11e5-ba71-058fbc01cf0b,ce312de0-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Chihuahua,Pure Breed,Toy,0.0,0.0,0.0,0,1.0
2906,fd4fc6ea-7144-11e5-ba71-058fbc01cf0b,ce313146-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Beagle-Labrador Retriever Mix,Cross Breed,0,80.0,1.0,1.0,0,4.0
2907,fd4fc8ac-7144-11e5-ba71-058fbc01cf0b,ce313204-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Manchester Terrier,Pure Breed,Toy,0.0,1.0,0.0,0,1.0
2908,fd4fcc6c-7144-11e5-ba71-058fbc01cf0b,ce313574-7144-11e5-ba71-058fbc01cf0b,female,2003.0,Parson Russell Terrier,Pure Breed,Terrier,10.0,1.0,1.0,0,1.0
2909,fd4fcce4-7144-11e5-ba71-058fbc01cf0b,ce313768-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Maltese,Pure Breed,Toy,0.0,0.0,0.0,0,1.0
2910,fd4fcdca-7144-11e5-ba71-058fbc01cf0b,ce3136a0-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,1.0,0.0,0,2.0
2911,fd4fd9b4-7144-11e5-ba71-058fbc01cf0b,ce314384-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Labrador Retriever,Pure Breed,Sporting,60.0,1.0,1.0,0,1.0
2912,fd4fe58a-7144-11e5-ba71-058fbc01cf0b,ce3145d2-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Golden Retriever-Siberian Husky Mix,Cross Breed,0,90.0,1.0,0.0,0,1.0
2913,fd4fe634-7144-11e5-ba71-058fbc01cf0b,ce314960-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,20.0,1.0,0.0,0,1.0
2914,fd4fea12-7144-11e5-ba71-058fbc01cf0b,ce3149ba-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Great Dane,Pure Breed,Working,120.0,1.0,0.0,0,1.0
2915,fd4ff930-7144-11e5-ba71-058fbc01cf0b,ce314d34-7144-11e5-ba71-058fbc01cf0b,male,2012.0,German Shepherd Dog,Pure Breed,Herding,60.0,1.0,0.0,0,1.0
2916,fd500006-7144-11e5-ba71-058fbc01cf0b,ce314c6c-7144-11e5-ba71-058fbc01cf0b,male,2013.0,Belgian Malinois,Pure Breed,Herding,40.0,0.0,0.0,0,1.0
2917,fd500100-7144-11e5-ba71-058fbc01cf0b,ce314df2-7144-11e5-ba71-058fbc01cf0b,male,2007.0,Poodle,Pure Breed,Non-Sporting,10.0,0.0,0.0,0,3.0
2918,fd500510-7144-11e5-ba71-058fbc01cf0b,ce315108-7144-11e5-ba71-058fbc01cf0b,female,2012.0,Labrador Retriever-Border Collie Mix,Cross Breed,0,50.0,1.0,0.0,0,1.0
2919,fd5006dc-7144-11e5-ba71-058fbc01cf0b,ce31541e-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,1.0
2920,fd50089e-7144-11e5-ba71-058fbc01cf0b,ce315298-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Parson Russell Terrier,Pure Breed,Terrier,10.0,1.0,0.0,0,2.0
2921,fd500c2c-7144-11e5-ba71-058fbc01cf0b,ce315978-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Pug-Chinese Shar-Pei Mix,Cross Breed,0,20.0,1.0,0.0,0,1.0
2922,fd500d12-7144-11e5-ba71-058fbc01cf0b,ce315a4a-7144-11e5-ba71-058fbc01cf0b,male,2012.0,Miniature Pinscher-German Shepherd Dog Mix,Cross Breed,0,20.0,1.0,0.0,0,11.0
2923,fd500fba-7144-11e5-ba71-058fbc01cf0b,ce315c16-7144-11e5-ba71-058fbc01cf0b,male,2009.0,German Shepherd Dog,Pure Breed,Herding,80.0,0.0,1.0,0,2.0
2924,fd5014a6-7144-11e5-ba71-058fbc01cf0b,ce316be8-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,90.0,1.0,0.0,0,1.0
2925,fd501514-7144-11e5-ba71-058fbc01cf0b,ce31665c-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Dachshund-Chihuahua Mix,Cross Breed,0,0.0,1.0,0.0,0,2.0
2926,fd501582-7144-11e5-ba71-058fbc01cf0b,ce316b5c-7144-11e5-ba71-058fbc01cf0b,female,2008.0,Golden Retriever,Pure Breed,Sporting,60.0,1.0,0.0,0,2.0
2927,fd501924-7144-11e5-ba71-058fbc01cf0b,ce317aac-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Labrador Retriever,Pure Breed,Sporting,90.0,1.0,0.0,0,2.0
2928,fd501c1c-7144-11e5-ba71-058fbc01cf0b,ce31888a-7144-11e5-ba71-058fbc01cf0b,male,2009.0,Labrador Retriever,Pure Breed,Sporting,100.0,1.0,0.0,0,2.0
2929,fd501cd0-7144-11e5-ba71-058fbc01cf0b,ce318998-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Maltese,Pure Breed,Toy,0.0,1.0,0.0,0,3.0
2930,fd501d7a-7144-11e5-ba71-058fbc01cf0b,ce3188e4-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Other,Mixed Breed/ Other/ I Don't Know,0,80.0,1.0,1.0,0,2.0
2931,fd501ed8-7144-11e5-ba71-058fbc01cf0b,ce318ab0-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Labrador Retriever,Pure Breed,Sporting,50.0,1.0,0.0,0,1.0
2932,fd5020e0-7144-11e5-ba71-058fbc01cf0b,ce318c2c-7144-11e5-ba71-058fbc01cf0b,male,2008.0,Boxer,Pure Breed,Working,70.0,0.0,0.0,0,2.0
2933,fd502194-7144-11e5-ba71-058fbc01cf0b,ce318a4c-7144-11e5-ba71-058fbc01cf0b,female,2004.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,10.0,0.0,0.0,0,2.0
2934,fd5029aa-7144-11e5-ba71-058fbc01cf0b,ce3192da-7144-11e5-ba71-058fbc01cf0b,male,2005.0,Beagle-Labrador Retriever Mix,Cross Breed,0,80.0,1.0,0.0,0,1.0
2935,fd502b76-7144-11e5-ba71-058fbc01cf0b,ce319398-7144-11e5-ba71-058fbc01cf0b,female,2007.0,Rat Terrier- Mix,Cross Breed,0,20.0,0.0,0.0,0,1.0
2936,fd502bee-7144-11e5-ba71-058fbc01cf0b,ce319456-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,30.0,1.0,0.0,0,2.0
2937,fd502dba-7144-11e5-ba71-058fbc01cf0b,ce3194ba-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Bulldog,Pure Breed,Non-Sporting,40.0,1.0,0.0,0,1.0
2938,fd502e32-7144-11e5-ba71-058fbc01cf0b,ce319636-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Japanese Chin,Pure Breed,Toy,0.0,1.0,0.0,0,1.0
2939,fd502ea0-7144-11e5-ba71-058fbc01cf0b,ce3195d2-7144-11e5-ba71-058fbc01cf0b,female,2009.0,Australian Shepherd,Pure Breed,Herding,50.0,1.0,0.0,0,1.0
2940,fd50306c-7144-11e5-ba71-058fbc01cf0b,ce31921c-7144-11e5-ba71-058fbc01cf0b,female,2011.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,1.0
2941,fd503242-7144-11e5-ba71-058fbc01cf0b,ce3198ca-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Miniature Schnauzer,Pure Breed,Terrier,20.0,1.0,0.0,0,1.0
2942,fd5032b0-7144-11e5-ba71-058fbc01cf0b,ce319924-7144-11e5-ba71-058fbc01cf0b,female,2000.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,70.0,1.0,0.0,0,3.0
2943,fd50331e-7144-11e5-ba71-058fbc01cf0b,ce3199e2-7144-11e5-ba71-058fbc01cf0b,female,2007.0,Cocker Spaniel,Pure Breed,Sporting,30.0,1.0,0.0,0,1.0
2944,fd503396-7144-11e5-ba71-058fbc01cf0b,ce31980c-7144-11e5-ba71-058fbc01cf0b,female,2007.0,,Cross Breed,0,10.0,1.0,0.0,0,1.0
2945,fd50347c-7144-11e5-ba71-058fbc01cf0b,ce319aa0-7144-11e5-ba71-058fbc01cf0b,male,2010.0,Labrador Retriever,Pure Breed,Sporting,80.0,0.0,0.0,0,4.0
2946,fd50372e-7144-11e5-ba71-058fbc01cf0b,ce319cd0-7144-11e5-ba71-058fbc01cf0b,female,2010.0,Chihuahua,Pure Breed,Toy,10.0,1.0,0.0,0,1.0
2947,fd503814-7144-11e5-ba71-058fbc01cf0b,ce319de8-7144-11e5-ba71-058fbc01cf0b,female,2005.0,Mixed,Mixed Breed/ Other/ I Don't Know,0,40.0,1.0,0.0,0,2.0
2948,fd503882-7144-11e5-ba71-058fbc01cf0b,ce319f5a-7144-11e5-ba71-058fbc01cf0b,male,2011.0,Chihuahua-Smooth Fox Terrier Mix,Cross Breed,0,10.0,1.0,0.0,0,1.0
